area,bathrooms,building_type,date,deal_type,id,image_urls,images,location,price,rooms,title,url
105 Mts,1 Baños,Apartamento,2023-06-05 20:16:58.597788,Venta,0,https://imagenes.gallito.com/1024x768/49185201.png,"[{'url': 'https://imagenes.gallito.com/1024x768/49185201.png', 'path': 0, 'checksum': 'e5dc886805c47cb1c209f5921a1236ab', 'status': 'downloaded'}]",Cordon, U$S 260.000,2,Apartamento 2 Dormitorios Cordón Terrazas De Magallanes,https://www.gallito.com.uy/apartamento-2-dormitorios-cordon-terrazas-de-magallanes-inmuebles-23867563
112 Mts,2 Baños,Apartamento,2023-06-05 20:16:59.171046,Venta,6,https://imagenes.gallito.com/1024x768/46999240.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46999240.jpg', 'path': 6, 'checksum': '6004dab377dbe261f6d44360359abace', 'status': 'downloaded'}]",Parque Miramar, U$S 410.000,4,Angra Lake Homes,https://www.gallito.com.uy/angra-lake-homes-inmuebles-22292349
63 Mts,2 Baños,Apartamento,2023-06-05 20:16:58.902724,Venta,1,https://imagenes.gallito.com/1024x768/220209144013490.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220209144013490.jpg', 'path': 1, 'checksum': '18c8da2b45ce35107ea1a33b3447d904', 'status': 'downloaded'}]",Buceo, U$S 195.000,2,"Apto a 5 cuadras del mar, garaje x2, impecable",https://www.gallito.com.uy/apto-a-5-cuadras-del-mar-garaje-x2-impecable-inmuebles-21285012
91 Mts,2 Baños,Apartamento,2023-06-05 20:16:59.229222,Venta,9,https://imagenes.gallito.com/1024x768/47707412.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/47707412.jpg', 'path': 9, 'checksum': 'b56089c535d8a6f54579c9f949480266', 'status': 'downloaded'}]",Punta Del Este, U$S 225.000,2,"Wave Brava, apartamento de 2 dormitorios con parrillero",https://www.gallito.com.uy/wave-brava-apartamento-de-2-dormitorios-con-parrillero-inmuebles-23468321
81 Mts,1 Baños,Apartamento,2023-06-05 20:16:58.935265,Venta,2,https://imagenes.gallito.com/1024x768/230413124903570.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230413124903570.jpg', 'path': 2, 'checksum': '309c0d0754108fdeb1b03b72d57d6f32', 'status': 'downloaded'}]",Buceo, U$S 178.000,3,"Apartamento de 3 dormitorios, TOTALMENTE reciclado!",https://www.gallito.com.uy/apartamento-de-3-dormitorios-totalmente-reciclado-inmuebles-23608954
36 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.062961,Venta,5,https://imagenes.gallito.com/1024x768/48999955.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48999955.jpg', 'path': 5, 'checksum': '359352f22f8a95064ae787439d2155fb', 'status': 'downloaded'}]",Otros, U$S 116.000,1,APARTAMENTO LA AGUADA VENTA 1 DORMITORIO AGRACIADA Y GRAL.,https://www.gallito.com.uy/apartamento-la-aguada-venta-1-dormitorio-agraciada-y-gral-inmuebles-21703775
250 Mts,3 Baños,Apartamento,2023-06-05 20:16:58.964697,Venta,3,https://imagenes.gallito.com/1024x768/40964138.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/40964138.jpg', 'path': 3, 'checksum': '04bef40fba7aaea244aeb65f4430e86f', 'status': 'downloaded'}]",Carrasco, U$S 690.000,3,APARTAMENTO PLANTA BAJA FONDO CON PARRILLERO,https://www.gallito.com.uy/apartamento-planta-baja-fondo-con-parrillero-inmuebles-22094950
150 Has.,Más de 3 baños,Apartamento,2023-06-05 20:16:59.040334,Venta,4,https://imagenes.gallito.com/1024x768/190506151759280.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/190506151759280.jpg', 'path': 4, 'checksum': '82c1f7ae052ca08e6cd8f6bb8c8f4ffc', 'status': 'downloaded'}]",Carrasco, U$S 450.000,3,"Como una casa,amplio,estufa a leña,2 garajes",https://www.gallito.com.uy/como-una-casa-amplio-estufa-a-le%C3%B1a-2-garajes-inmuebles-15477596
73 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.264380,Venta,11,https://imagenes.gallito.com/1024x768/48775009.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48775009.jpg', 'path': 11, 'checksum': 'cd3ac43e6e7d4fa4a4ee11bfc92482b4', 'status': 'downloaded'}]",Villa Muñoz, U$S 142.800,2,Venta apto 2 dor y parrillero Villa Muñoz,https://www.gallito.com.uy/venta-apto-2-dor-y-parrillero-villa-mu%C3%B1oz-inmuebles-23777764
182 Mts,Más de 3 baños,Apartamento,2023-06-05 20:16:59.309439,Venta,13,https://imagenes.gallito.com/1024x768/220623162002940.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220623162002940.jpg', 'path': 13, 'checksum': 'f9e272ce50b573d1acd4e03e72b18deb', 'status': 'downloaded'}]",Pocitos, U$S 420.000,4,A METROS DE LA RAMBLA Y BR. ESPAÑA. VISTA LATERAL A LA PLAYA,https://www.gallito.com.uy/a-metros-de-la-rambla-y-br-espa%C3%B1a-vista-lateral-a-la-playa-inmuebles-22061464
53 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.246836,Venta,10,https://imagenes.gallito.com/1024x768/45132071.jpeg,"[{'url': 'https://imagenes.gallito.com/1024x768/45132071.jpeg', 'path': 10, 'checksum': '8e5d4d838697bd756b4fc74465a51e32', 'status': 'downloaded'}]",Tres Cruces, U$S 150.000,2,Apartamento Venta en Tres Cruces,https://www.gallito.com.uy/apartamento-venta-en-tres-cruces-inmuebles-22896022
40 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.282103,Venta,12,https://imagenes.gallito.com/1024x768/46934307.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46934307.jpg', 'path': 12, 'checksum': 'efedc0507987f432f5bb8db886e04f80', 'status': 'downloaded'}]",Malvin, U$S 175.000,1,Sobre rambla 1 dormitorio garaje,https://www.gallito.com.uy/sobre-rambla-1-dormitorio-garaje-inmuebles-22956247
44 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.211912,Venta,8,https://imagenes.gallito.com/1024x768/230324145806680.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230324145806680.jpg', 'path': 8, 'checksum': 'c307a7560e47f70eb94144d17029e1ba', 'status': 'downloaded'}]",Buceo, U$S 195.000,1,VENTA - APARTAMENTO 1 DORMITORIO CON TERRAZA - BUCEO,https://www.gallito.com.uy/venta-apartamento-1-dormitorio-con-terraza-buceo-inmuebles-23518171
122 Mts,2 Baños,Apartamento,2023-06-05 20:16:59.190922,Venta,7,https://imagenes.gallito.com/1024x768/34283658.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/34283658.jpg', 'path': 7, 'checksum': '04d3538b17175fb12939f31466a8e304', 'status': 'downloaded'}]",Punta Del Este, U$S 550.000,2,Primera línea en playa mansa,https://www.gallito.com.uy/primera-linea-en-playa-mansa-inmuebles-20107243
160 Mts,3 Baños,Apartamento,2023-06-05 20:16:59.408586,Venta,14,https://imagenes.gallito.com/1024x768/230513003109440.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230513003109440.jpg', 'path': 14, 'checksum': '1ab188288991db962b1da5f3aed92acf', 'status': 'downloaded'}]",Villa Biarritz, U$S 396.000,3,BAJO! EXCELENTE APTO EN VILLA BIARRITZ,https://www.gallito.com.uy/bajo-excelente-apto-en-villa-biarritz-inmuebles-23748671
43 Mts,1,Apartamento,2023-06-05 20:16:59.435252,Venta,15,https://imagenes.gallito.com/1024x768/200423171928350.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/200423171928350.jpg', 'path': 15, 'checksum': '24a116dd5ed4423d75b29d486caa648a', 'status': 'downloaded'}]",Pocitos, U$S 128.500,0,Venta de excelente monoambiente al frente 43 m2,https://www.gallito.com.uy/venta-de-excelente-monoambiente-al-frente-43-m2-inmuebles-17359916
49 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.460798,Venta,16,https://imagenes.gallito.com/1024x768/230524164213070.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230524164213070.jpg', 'path': 16, 'checksum': '63702e4bac4ca31bc07ad61119505082', 'status': 'downloaded'}]",Cordon, U$S 115.000,2,A media cuadra de 18 de julio!,https://www.gallito.com.uy/a-media-cuadra-de-18-de-julio-inmuebles-23524833
177 Mts,2 Baños,Casa,2023-06-05 20:16:59.528772,Venta,19,https://imagenes.gallito.com/1024x768/49183712.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49183712.jpg', 'path': 19, 'checksum': '1b589b572a3531d0245c69ca56a31dbb', 'status': 'downloaded'}]",Parque Batlle, U$S 395.000,4,"¡Lindo fondo, 5 dormitorios, ideal empresa o familia numero",https://www.gallito.com.uy/lindo-fondo-5-dormitorios-ideal-empresa-o-familia-numero-inmuebles-23867718
80 Mts,2 Baños,Apartamento,2023-06-05 20:16:59.563619,Venta,21,https://imagenes.gallito.com/1024x768/46443594.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46443594.jpg', 'path': 21, 'checksum': 'afd24ce5eadaddf4abbae36a7b2064c9', 'status': 'downloaded'}]",Punta Del Este, U$S 220.000,2,"mansa, parrillero, servicios",https://www.gallito.com.uy/mansa-parrillero-servicios-inmuebles-20067237
56 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.644397,Venta,23,https://imagenes.gallito.com/1024x768/230510162358320.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230510162358320.jpg', 'path': 23, 'checksum': 'a9908942637f75b02122d1ff7eda48ca', 'status': 'downloaded'}]",Union, U$S 89.000,2,"Buena inversión, Sin G.C. 2 dormitorios, patio y parrillero",https://www.gallito.com.uy/buena-inversion-sin-gc-2-dormitorios-patio-y-parrillero-inmuebles-23740240
49 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.486408,Venta,17,https://imagenes.gallito.com/1024x768/230602123326480.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230602123326480.jpg', 'path': 17, 'checksum': 'e4de71cc7cd40bf0c9b4e778cd202e3b', 'status': 'downloaded'}]",Punta Carretas, U$S 185.000,1,Oportunidad !!  Apartamento en Punta Carretas,https://www.gallito.com.uy/oportunidad-apartamento-en-punta-carretas-inmuebles-23850684
66 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.511966,Venta,18,https://imagenes.gallito.com/1024x768/230110130109350.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230110130109350.jpg', 'path': 18, 'checksum': '1348202b856833ad6386bb8b657d4283', 'status': 'downloaded'}]",Cordon, U$S 115.000,2,Canelones y Ejido - Primer Piso con Patio,https://www.gallito.com.uy/canelones-y-ejido-primer-piso-con-patio-inmuebles-23602140
70 Mts,2 Baños,Apartamento,2023-06-05 20:16:59.546164,Venta,20,https://imagenes.gallito.com/1024x768/47697759.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/47697759.jpg', 'path': 20, 'checksum': '6eab286512b641054d08366b2b2579ac', 'status': 'downloaded'}]",Punta Carretas, U$S 295.000,2,Venta apartamento 2 dormitorios Punta Carretas Montevideo,https://www.gallito.com.uy/venta-apartamento-2-dormitorios-punta-carretas-montevideo-inmuebles-23500780
58 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.624828,Venta,22,https://imagenes.gallito.com/1024x768/230127103401560.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230127103401560.jpg', 'path': 22, 'checksum': '40f74e0991a6d08613b76572e58393f0', 'status': 'downloaded'}]",La Blanqueada, U$S 159.000,2,AMPLIO APTO EN VENTA. IMPECABLE. BLANQUEADA-UNION. 2 DORM.,https://www.gallito.com.uy/amplio-apto-en-venta-impecable-blanqueada-union-2-dorm-inmuebles-23683449
42 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.666064,Venta,24,https://imagenes.gallito.com/1024x768/49056260.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49056260.jpg', 'path': 24, 'checksum': 'f4d57e592b89a7ecb678d7dba14958ce', 'status': 'downloaded'}]",Aidy Grill, U$S 125.000,1,Venta Apartamento de 1 dormitorio en Punta del Este. Destac,https://www.gallito.com.uy/venta-apartamento-de-1-dormitorio-en-punta-del-este-destac-inmuebles-23803884
52 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.693921,Venta,25,https://imagenes.gallito.com/1024x768/48359293.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48359293.jpg', 'path': 25, 'checksum': '550df0628068317cae22664df05e4a99', 'status': 'downloaded'}]",Brazo Oriental, U$S 130.000,2,Vendo apartamento de 2 dormitorios en Brazo Oriental,https://www.gallito.com.uy/vendo-apartamento-de-2-dormitorios-en-brazo-oriental-inmuebles-23630611
49 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.745354,Venta,27,https://imagenes.gallito.com/1024x768/48885166.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48885166.jpg', 'path': 27, 'checksum': '251e1c999ffbb7d08871a3db1e337a04', 'status': 'downloaded'}]",Jacinto Vera, U$S 120.000,2,Precioso apto en Gral Flores y Br Artigas. Imperdible!,https://www.gallito.com.uy/precioso-apto-en-gral-flores-y-br-artigas-imperdible-inmuebles-23670089
50 Mts,1 Baños,Apartamento,2023-06-05 20:16:59.724446,Venta,26,https://imagenes.gallito.com/1024x768/48594597.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48594597.jpg', 'path': 26, 'checksum': '248005d7a4eb4315831a7d59c2fe9172', 'status': 'downloaded'}]",Cordon, U$S 110.700,1,1 dorm Venta Terraza Luz y Sol Ubicación Calidad Espacios,https://www.gallito.com.uy/1-dorm-venta-terraza-luz-y-sol-ubicacion-calidad-espacios-inmuebles-23720881
80 Mts,1 Baños,Casa,2023-06-05 20:16:59.854632,Venta,29,https://imagenes.gallito.com/1024x768/49046292.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49046292.jpg', 'path': 29, 'checksum': 'dc8df55e0e54a5cc3218f2c9422520b6', 'status': 'downloaded'}]",Solymar, U$S 137.000,2,venta Casa en Solymar de dos dormitorios,https://www.gallito.com.uy/venta-casa-en-solymar-de-dos-dormitorios-inmuebles-23636358
280 Mts,Más de 3 baños,Apartamento,2023-06-05 20:16:59.761636,Venta,28,https://imagenes.gallito.com/1024x768/48342210.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48342210.jpg', 'path': 28, 'checksum': 'c5e4cb894a4e72e22859b474bdfe3c2f', 'status': 'downloaded'}]",Parque Miramar, U$S 980.000,4,Rincón del Lago,https://www.gallito.com.uy/rincon-del-lago-inmuebles-22511313
140 Mts,3 Baños,Casa,2023-06-05 20:16:59.878385,Venta,30,https://imagenes.gallito.com/1024x768/49045382.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49045382.jpg', 'path': 30, 'checksum': 'a3f4e3a80f10bcaa044998692f88ddfe', 'status': 'downloaded'}]",Lomas De Solymar, U$S 230.000,4,venta casa Lomas de Solymar tres dormitorios,https://www.gallito.com.uy/venta-casa-lomas-de-solymar-tres-dormitorios-inmuebles-20655940
120 Mts,2 Baños,Casa,2023-06-05 20:17:00.555680,Venta,31,https://imagenes.gallito.com/1024x768/230509112134560.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230509112134560.jpg', 'path': 31, 'checksum': '3a060976f7ed832c84fd878708a74fc3', 'status': 'downloaded'}]",Pocitos, U$S 320.000,2,CASA POCITOS CON TERRAZA Y GARAJE,https://www.gallito.com.uy/casa-pocitos-con-terraza-y-garaje-inmuebles-23734800
100 Mts,1 Baños,Casa,2023-06-05 20:17:00.753994,Venta,32,https://imagenes.gallito.com/1024x768/220420212952680.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220420212952680.jpg', 'path': 32, 'checksum': 'bbbbce5002f1dffe30c0626b59d6907d', 'status': 'downloaded'}]",Parque Batlle, U$S 220.000,2,"Casa De Diseño En Parque Batlle, Impecable En Padrón Único",https://www.gallito.com.uy/casa-de-dise%C3%B1o-en-parque-batlle-impecable-en-padron-unico-inmuebles-21674700
231 Mts,2 Baños,Casa,2023-06-05 20:17:00.794925,Venta,33,https://imagenes.gallito.com/1024x768/48329943.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48329943.jpg', 'path': 33, 'checksum': 'a78241aed901926dc7040ad22be70ee5', 'status': 'downloaded'}]",La Blanqueada, U$S 180.000,3,Casa en Venta,https://www.gallito.com.uy/casa-en-venta-inmuebles-23273181
560 Mts,3 Baños,Casa,2023-06-05 20:17:00.833089,Venta,34,https://imagenes.gallito.com/1024x768/230412115732160.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230412115732160.jpg', 'path': 34, 'checksum': 'c0a5740f1ccc6478b1aeb7af43e55f90', 'status': 'downloaded'}]",Paso Molino, U$S 350,4,2 CASAS y GARAGE EN UN SOLO PADRÓN,https://www.gallito.com.uy/2-casas-y-garage-en-un-solo-padron-inmuebles-23604791
1 Mts,3 Baños,Casa,2023-06-05 20:17:00.869546,Venta,35,https://imagenes.gallito.com/1024x768/48242038.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48242038.jpg', 'path': 35, 'checksum': '50aa5109a2bab10b3e2a4f30477cec8e', 'status': 'downloaded'}]",Otra, U$S 860.000,3,Vendo casa en  San Nicolás etapa 3 y 4,https://www.gallito.com.uy/vendo-casa-en-san-nicolas-etapa-3-y-4-inmuebles-23636365
1500 Mts,3 Baños,Casa,2023-06-05 20:17:00.926388,Venta,36,https://imagenes.gallito.com/1024x768/47954807.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/47954807.jpg', 'path': 36, 'checksum': 'f522c3820c9be8c2cf6caf345f1937b1', 'status': 'downloaded'}]",Pinares, U$S 469.000,4,"EXCELENTE PROPIEDAD DE 3 DORMITORIOS EN VENTA, BURNET PUNTA",https://www.gallito.com.uy/excelente-propiedad-de-3-dormitorios-en-venta-burnet-punta-inmuebles-22960960
314 Mts,Más de 3 baños,Casa,2023-06-05 20:17:01.012547,Venta,38,https://imagenes.gallito.com/1024x768/220621170315610.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220621170315610.jpg', 'path': 38, 'checksum': '60452c13098b94bf6b78e9a3b7b5fcbc', 'status': 'downloaded'}]",Cordon, U$S 230.000,4,"Oportunidad, Sólida Construcción, Oficinas, Vivienda, Etc...",https://www.gallito.com.uy/oportunidad-solida-construccion-oficinas-vivienda-etc-inmuebles-22045546
10 Mts,1 Baños,Casa,2023-06-05 20:17:00.982333,Venta,37,https://imagenes.gallito.com/1024x768/46983741.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46983741.jpg', 'path': 37, 'checksum': '5e2f8f795cf11d0d7f2072f13734272b', 'status': 'downloaded'}]",La Tahona, U$S 390.000,4,OPORTUNIDAD 2 CASAS EN CUMBRES DE CARRASCO!!!,https://www.gallito.com.uy/oportunidad-2-casas-en-cumbres-de-carrasco-inmuebles-23340217
area,bathrooms,building_type,date,deal_type,id,image_urls,images,location,price,rooms,title,url
177 Mts,2 Baños,Casa,2023-06-05 21:22:19.394724,Venta,0,https://imagenes.gallito.com/1024x768/49183712.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49183712.jpg', 'path': 0, 'checksum': 'e5dc886805c47cb1c209f5921a1236ab', 'status': 'uptodate'}]",Parque Batlle, U$S 395.000,4,"¡Lindo fondo, 5 dormitorios, ideal empresa o familia numero",https://www.gallito.com.uy/lindo-fondo-5-dormitorios-ideal-empresa-o-familia-numero-inmuebles-23867718
105 Mts,1 Baños,Apartamento,2023-06-05 21:22:19.526907,Venta,1,https://imagenes.gallito.com/1024x768/49185201.png,"[{'url': 'https://imagenes.gallito.com/1024x768/49185201.png', 'path': 1, 'checksum': '18c8da2b45ce35107ea1a33b3447d904', 'status': 'uptodate'}]",Cordon, U$S 260.000,2,Apartamento 2 Dormitorios Cordón Terrazas De Magallanes,https://www.gallito.com.uy/apartamento-2-dormitorios-cordon-terrazas-de-magallanes-inmuebles-23867563
1 Mts,3 Baños,Casa,2023-06-05 21:22:19.550166,Venta,2,https://imagenes.gallito.com/1024x768/48242038.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48242038.jpg', 'path': 2, 'checksum': '309c0d0754108fdeb1b03b72d57d6f32', 'status': 'uptodate'}]",Otra, U$S 860.000,3,Vendo casa en  San Nicolás etapa 3 y 4,https://www.gallito.com.uy/vendo-casa-en-san-nicolas-etapa-3-y-4-inmuebles-23636365
120 Mts,2 Baños,Casa,2023-06-05 21:22:19.632598,Venta,3,https://imagenes.gallito.com/1024x768/230509112134560.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230509112134560.jpg', 'path': 3, 'checksum': '04bef40fba7aaea244aeb65f4430e86f', 'status': 'uptodate'}]",Pocitos, U$S 320.000,2,CASA POCITOS CON TERRAZA Y GARAJE,https://www.gallito.com.uy/casa-pocitos-con-terraza-y-garaje-inmuebles-23734800
80 Mts,1 Baños,Casa,2023-06-05 21:22:19.658957,Venta,4,https://imagenes.gallito.com/1024x768/49046292.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49046292.jpg', 'path': 4, 'checksum': '82c1f7ae052ca08e6cd8f6bb8c8f4ffc', 'status': 'uptodate'}]",Solymar, U$S 137.000,2,venta Casa en Solymar de dos dormitorios,https://www.gallito.com.uy/venta-casa-en-solymar-de-dos-dormitorios-inmuebles-23636358
140 Mts,3 Baños,Casa,2023-06-05 21:22:19.680247,Venta,5,https://imagenes.gallito.com/1024x768/49045382.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/49045382.jpg', 'path': 5, 'checksum': '359352f22f8a95064ae787439d2155fb', 'status': 'uptodate'}]",Lomas De Solymar, U$S 230.000,4,venta casa Lomas de Solymar tres dormitorios,https://www.gallito.com.uy/venta-casa-lomas-de-solymar-tres-dormitorios-inmuebles-20655940
231 Mts,2 Baños,Casa,2023-06-05 21:22:19.697600,Venta,6,https://imagenes.gallito.com/1024x768/48329943.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48329943.jpg', 'path': 6, 'checksum': '6004dab377dbe261f6d44360359abace', 'status': 'uptodate'}]",La Blanqueada, U$S 180.000,3,Casa en Venta,https://www.gallito.com.uy/casa-en-venta-inmuebles-23273181
10 Mts,1 Baños,Casa,2023-06-05 21:22:19.766911,Venta,7,https://imagenes.gallito.com/1024x768/46983741.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46983741.jpg', 'path': 7, 'checksum': '04d3538b17175fb12939f31466a8e304', 'status': 'uptodate'}]",La Tahona, U$S 390.000,4,OPORTUNIDAD 2 CASAS EN CUMBRES DE CARRASCO!!!,https://www.gallito.com.uy/oportunidad-2-casas-en-cumbres-de-carrasco-inmuebles-23340217
100 Mts,1 Baños,Casa,2023-06-05 21:22:19.819527,Venta,8,https://imagenes.gallito.com/1024x768/220420212952680.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220420212952680.jpg', 'path': 8, 'checksum': 'c307a7560e47f70eb94144d17029e1ba', 'status': 'uptodate'}]",Parque Batlle, U$S 220.000,2,"Casa De Diseño En Parque Batlle, Impecable En Padrón Único",https://www.gallito.com.uy/casa-de-dise%C3%B1o-en-parque-batlle-impecable-en-padron-unico-inmuebles-21674700
1500 Mts,3 Baños,Casa,2023-06-05 21:22:19.848479,Venta,9,https://imagenes.gallito.com/1024x768/47954807.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/47954807.jpg', 'path': 9, 'checksum': 'b56089c535d8a6f54579c9f949480266', 'status': 'uptodate'}]",Pinares, U$S 469.000,4,"EXCELENTE PROPIEDAD DE 3 DORMITORIOS EN VENTA, BURNET PUNTA",https://www.gallito.com.uy/excelente-propiedad-de-3-dormitorios-en-venta-burnet-punta-inmuebles-22960960
560 Mts,3 Baños,Casa,2023-06-05 21:22:19.862062,Venta,10,https://imagenes.gallito.com/1024x768/230412115732160.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/230412115732160.jpg', 'path': 10, 'checksum': '8e5d4d838697bd756b4fc74465a51e32', 'status': 'uptodate'}]",Paso Molino, U$S 350,4,2 CASAS y GARAGE EN UN SOLO PADRÓN,https://www.gallito.com.uy/2-casas-y-garage-en-un-solo-padron-inmuebles-23604791
314 Mts,Más de 3 baños,Casa,2023-06-05 21:22:19.897127,Venta,11,https://imagenes.gallito.com/1024x768/220621170315610.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220621170315610.jpg', 'path': 11, 'checksum': 'cd3ac43e6e7d4fa4a4ee11bfc92482b4', 'status': 'uptodate'}]",Cordon, U$S 230.000,4,"Oportunidad, Sólida Construcción, Oficinas, Vivienda, Etc...",https://www.gallito.com.uy/oportunidad-solida-construccion-oficinas-vivienda-etc-inmuebles-22045546
150 Has.,Más de 3 baños,Apartamento,2023-06-05 21:22:19.915380,Venta,12,https://imagenes.gallito.com/1024x768/190506151759280.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/190506151759280.jpg', 'path': 12, 'checksum': 'efedc0507987f432f5bb8db886e04f80', 'status': 'uptodate'}]",Carrasco, U$S 450.000,3,"Como una casa,amplio,estufa a leña,2 garajes",https://www.gallito.com.uy/como-una-casa-amplio-estufa-a-le%C3%B1a-2-garajes-inmuebles-15477596
427 Mts,Más de 3 baños,Casa,2023-06-05 21:22:19.935650,Venta,13,https://imagenes.gallito.com/1024x768/46960265.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/46960265.jpg', 'path': 13, 'checksum': 'f9e272ce50b573d1acd4e03e72b18deb', 'status': 'uptodate'}]",Carrasco, U$S 720.000,3,Casa en venta a estrenar en Barrio Parques,https://www.gallito.com.uy/casa-en-venta-a-estrenar-en-barrio-parques-inmuebles-23337662
70 Mts,1 Baños,Casa,2023-06-05 21:22:19.953554,Venta,14,https://imagenes.gallito.com/1024x768/48605777.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48605777.jpg', 'path': 14, 'checksum': '1ab188288991db962b1da5f3aed92acf', 'status': 'uptodate'}]",Costa Azul, U$S 140.000,3,Venta casa  Costa Azul tres dormitorios,https://www.gallito.com.uy/venta-casa-costa-azul-tres-dormitorios-inmuebles-21496974
507 Mts,3 Baños,Casa,2023-06-05 21:22:19.968500,Venta,15,https://imagenes.gallito.com/1024x768/220813142921150.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220813142921150.jpg', 'path': 15, 'checksum': '24a116dd5ed4423d75b29d486caa648a', 'status': 'uptodate'}]",Parque Del Plata, U$S 190.000,3,PROXIMA AL MAR Y AVENIDA,https://www.gallito.com.uy/proxima-al-mar-y-avenida-inmuebles-22367962
244 Mts,1 Baños,Casa,2023-06-05 21:22:19.982005,Venta,16,https://imagenes.gallito.com/1024x768/48437284.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/48437284.jpg', 'path': 16, 'checksum': '63702e4bac4ca31bc07ad61119505082', 'status': 'uptodate'}]",Cerrito, U$S 75.000,2,VENTA TERRENO CON MEJORAS CERRITO MONTEVIDEO,https://www.gallito.com.uy/venta-terreno-con-mejoras-cerrito-montevideo-inmuebles-23690419
63 Mts,2 Baños,Apartamento,2023-06-05 21:22:20.003798,Venta,17,https://imagenes.gallito.com/1024x768/220209144013490.jpg,"[{'url': 'https://imagenes.gallito.com/1024x768/220209144013490.jpg', 'path': 17, 'checksum': 'e4de71cc7cd40bf0c9b4e778cd202e3b', 'status': 'uptodate'}]",Buceo, U$S 195.000,2,"Apto a 5 cuadras del mar, garaje x2, impecable",https://www.gallito.com.uy/apto-a-5-cuadras-del-mar-garaje-x2-impecable-inmuebles-21285012
